YbEdition,yr,rtCode,rtTitle,ptCode,ptTitle,ImportValue,ExportValue,Units,c1,c2,maxyear,Import_percent,Export_percent,mHerfindahl,xHerfindahl
2013,2013,12,Algeria,340,Honduras,3.666042,0.002043,M,12,340,2013,0.01,0,0.059765416,0.087207951
2013,2013,12,Algeria,344,"China, Hong Kong SAR",5.606285,1.672976,M,12,344,2013,0.01,0,0.059765416,0.087207951
2013,2013,12,Algeria,348,Hungary,339.110087,0.00066,M,12,348,2013,0.62,0,0.059765416,0.087207951
2013,2013,12,Algeria,352,Iceland,0.274873,0.048324,M,12,352,2013,0,0,0.059765416,0.087207951
2013,2013,12,Algeria,360,Indonesia,293.558062,346.08219,M,12,360,2013,0.53,0.52,0.059765416,0.087207951
2013,2013,12,Algeria,364,Iran,9.827592,0.139707,M,12,364,2013,0.02,0,0.059765416,0.087207951
2013,2013,12,Algeria,368,Iraq,NULL,39.26825,M,12,368,2013,NULL,0.06,0.059765416,0.087207951
2013,2013,12,Algeria,372,Ireland,174.893991,175.456656,M,12,372,2013,0.32,0.27,0.059765416,0.087207951
2013,2013,12,Algeria,381,Italy,5652.696289,9016.807298,M,12,381,2013,10.29,13.66,0.059765416,0.087207951
2013,2013,12,Algeria,384,Côte d'Ivoire,141.811896,0.296625,M,12,384,2013,0.26,0,0.059765416,0.087207951
2013,2013,12,Algeria,388,Jamaica,0.005668,NULL,M,12,388,2013,0,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,392,Japan,1002.267372,1038.756042,M,12,392,2013,1.83,1.57,0.059765416,0.087207951
2013,2013,12,Algeria,398,Kazakhstan,7.290508,NULL,M,12,398,2013,0.01,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,400,Jordan,174.176711,8.174421,M,12,400,2013,0.32,0.01,0.059765416,0.087207951
2013,2013,12,Algeria,404,Kenya,0.320328,1.844701,M,12,404,2013,0,0,0.059765416,0.087207951
2013,2013,12,Algeria,408,Dem. People's Rep. of Korea,2.441753,NULL,M,12,408,2013,0,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,410,Rep. of Korea,1124.487335,563.197395,M,12,410,2013,2.05,0.85,0.059765416,0.087207951
2013,2013,12,Algeria,414,Kuwait,24.259745,7.693864,M,12,414,2013,0.04,0.01,0.059765416,0.087207951
2013,2013,12,Algeria,417,Kyrgyzstan,0.008269,NULL,M,12,417,2013,0,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,418,Lao People's Dem. Rep.,0.050514,NULL,M,12,418,2013,0,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,422,Lebanon,108.299041,52.605533,M,12,422,2013,0.2,0.08,0.059765416,0.087207951
2013,2013,12,Algeria,426,Lesotho,0.01577,NULL,M,12,426,2013,0,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,428,Latvia,149.181141,NULL,M,12,428,2013,0.27,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,430,Liberia,26.73789,2.874493,M,12,430,2013,0.05,0,0.059765416,0.087207951
2013,2013,12,Algeria,434,Libya,316.585228,22.443032,M,12,434,2013,0.58,0.03,0.059765416,0.087207951
2013,2013,12,Algeria,440,Lithuania,203.512166,0.621822,M,12,440,2013,0.37,0,0.059765416,0.087207951
2013,2013,12,Algeria,442,Luxembourg,22.059626,0.09565,M,12,442,2013,0.04,0,0.059765416,0.087207951
2013,2013,12,Algeria,450,Madagascar,2.768543,0.004784,M,12,450,2013,0.01,0,0.059765416,0.087207951
2013,2013,12,Algeria,454,Malawi,1.418403,NULL,M,12,454,2013,0,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,458,Malaysia,200.545636,73.335918,M,12,458,2013,0.37,0.11,0.059765416,0.087207951
2013,2013,12,Algeria,462,Maldives,0.029008,NULL,M,12,462,2013,0,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,466,Mali,0.008131,0.70444,M,12,466,2013,0,0,0.059765416,0.087207951
2013,2013,12,Algeria,470,Malta,68.738507,285.650201,M,12,470,2013,0.13,0.43,0.059765416,0.087207951
2013,2013,12,Algeria,478,Mauritania,0.675061,29.199563,M,12,478,2013,0,0.04,0.059765416,0.087207951
2013,2013,12,Algeria,480,Mauritius,0.15094,NULL,M,12,480,2013,0,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,484,Mexico,122.3771,44.004726,M,12,484,2013,0.22,0.07,0.059765416,0.087207951
2013,2013,12,Algeria,490,Other Asia- nes,103.045654,0.044998,M,12,490,2013,0.19,0,0.059765416,0.087207951
2013,2013,12,Algeria,496,Mongolia,0.00151,NULL,M,12,496,2013,0,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,498,Rep. of Moldova,0.060724,NULL,M,12,498,2013,0,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,504,Morocco,217.534536,1051.845893,M,12,504,2013,0.4,1.59,0.059765416,0.087207951
2013,2013,12,Algeria,508,Mozambique,NULL,0.008184,M,12,508,2013,NULL,0,0.059765416,0.087207951
2013,2013,12,Algeria,512,Oman,47.628619,0.264041,M,12,512,2013,0.09,0,0.059765416,0.087207951
2013,2013,12,Algeria,516,Namibia,0.14356,NULL,M,12,516,2013,0,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,524,Nepal,0.109059,0.380725,M,12,524,2013,0,0,0.059765416,0.087207951
2013,2013,12,Algeria,528,Netherlands,1120.471531,4823.530066,M,12,528,2013,2.04,7.31,0.059765416,0.087207951
2013,2013,12,Algeria,540,New Caledonia,0.200975,NULL,M,12,540,2013,0,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,548,Vanuatu,0.002909,NULL,M,12,548,2013,0,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,554,New Zealand,368.047951,0.011191,M,12,554,2013,0.67,0,0.059765416,0.087207951
2013,2013,12,Algeria,558,Nicaragua,0.000169,NULL,M,12,558,2013,0,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,562,Niger,1.50E-05,12.244394,M,12,562,2013,0,0.02,0.059765416,0.087207951
2013,2013,12,Algeria,566,Nigeria,0.923469,1.384655,M,12,566,2013,0,0,0.059765416,0.087207951
2013,2013,12,Algeria,579,Norway,30.765882,0.018473,M,12,579,2013,0.06,0,0.059765416,0.087207951
2013,2013,12,Algeria,584,Marshall Isds,0.050704,NULL,M,12,584,2013,0,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,586,Pakistan,32.025248,0.391988,M,12,586,2013,0.06,0,0.059765416,0.087207951
2013,2013,12,Algeria,591,Panama,0.03002,NULL,M,12,591,2013,0,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,598,Papua New Guinea,NULL,0.00013,M,12,598,2013,NULL,0,0.059765416,0.087207951
2013,2013,12,Algeria,600,Paraguay,77.076853,NULL,M,12,600,2013,0.14,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,604,Peru,19.920819,NULL,M,12,604,2013,0.04,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,608,Philippines,17.815241,NULL,M,12,608,2013,0.03,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,616,Poland,420.775198,35.80377,M,12,616,2013,0.77,0.05,0.059765416,0.087207951
2013,2013,12,Algeria,620,Portugal,776.719276,1603.741297,M,12,620,2013,1.41,2.43,0.059765416,0.087207951
2013,2013,12,Algeria,634,Qatar,49.558615,4.682888,M,12,634,2013,0.09,0.01,0.059765416,0.087207951
2013,2013,12,Algeria,642,Romania,623.119237,0.324929,M,12,642,2013,1.13,0,0.059765416,0.087207951
2013,2013,12,Algeria,643,Russian Federation,1017.861094,4.899295,M,12,643,2013,1.85,0.01,0.059765416,0.087207951
2013,2013,12,Algeria,659,Saint Kitts and Nevis,0.00463,0.077352,M,12,659,2013,0,0,0.059765416,0.087207951
2013,2013,12,Algeria,670,Saint Vincent and the Grenadines,0.187862,NULL,M,12,670,2013,0,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,674,San Marino,0.017811,NULL,M,12,674,2013,0,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,678,Sao Tome and Principe,0.005904,0.056202,M,12,678,2013,0,0,0.059765416,0.087207951
2013,2013,12,Algeria,682,Saudi Arabia,608.919819,12.101518,M,12,682,2013,1.11,0.02,0.059765416,0.087207951
2013,2013,12,Algeria,686,Senegal,0.817247,1.578251,M,12,686,2013,0,0,0.059765416,0.087207951
2013,2013,12,Algeria,688,Serbia,43.121225,2.334079,M,12,688,2013,0.08,0,0.059765416,0.087207951
2013,2013,12,Algeria,690,Seychelles,0.002663,0.182522,M,12,690,2013,0,0,0.059765416,0.087207951
2013,2013,12,Algeria,694,Sierra Leone,0.02045,3.854877,M,12,694,2013,0,0.01,0.059765416,0.087207951
2013,2013,12,Algeria,699,India,1306.679178,816.232506,M,12,699,2013,2.38,1.24,0.059765416,0.087207951
2013,2013,12,Algeria,702,Singapore,75.387268,0.072647,M,12,702,2013,0.14,0,0.059765416,0.087207951
2013,2013,12,Algeria,703,Slovakia,50.420738,NULL,M,12,703,2013,0.09,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,704,Viet Nam,284.031397,0.117348,M,12,704,2013,0.52,0,0.059765416,0.087207951
2013,2013,12,Algeria,705,Slovenia,314.675491,6.887807,M,12,705,2013,0.57,0.01,0.059765416,0.087207951
2013,2013,12,Algeria,710,South Africa,384.043629,1.413352,M,12,710,2013,0.7,0,0.059765416,0.087207951
2013,2013,12,Algeria,716,Zimbabwe,3.120283,7.00E-06,M,12,716,2013,0.01,0,0.059765416,0.087207951
2013,2013,12,Algeria,724,Spain,5084.228725,10344.3279,M,12,724,2013,9.26,15.67,0.059765416,0.087207951
2013,2013,12,Algeria,729,Sudan,1.717355,26.093135,M,12,729,2013,0,0.04,0.059765416,0.087207951
2013,2013,12,Algeria,748,Swaziland,1.033798,NULL,M,12,748,2013,0,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,752,Sweden,612.353071,0.150094,M,12,752,2013,1.12,0,0.059765416,0.087207951
2013,2013,12,Algeria,757,Switzerland,591.688198,0.891487,M,12,757,2013,1.08,0,0.059765416,0.087207951
2013,2013,12,Algeria,760,Syria,22.862785,34.877048,M,12,760,2013,0.04,0.05,0.059765416,0.087207951
2013,2013,12,Algeria,762,Tajikistan,29.393021,113.941683,M,12,762,2013,0.05,0.17,0.059765416,0.087207951
2013,2013,12,Algeria,764,Thailand,277.939235,149.397275,M,12,764,2013,0.51,0.23,0.059765416,0.087207951
2013,2013,12,Algeria,768,Togo,7.609713,0.109729,M,12,768,2013,0.01,0,0.059765416,0.087207951
2013,2013,12,Algeria,780,Trinidad and Tobago,4.30E-05,0.0007,M,12,780,2013,0,0,0.059765416,0.087207951
2013,2013,12,Algeria,784,United Arab Emirates,850.124574,41.868202,M,12,784,2013,1.55,0.06,0.059765416,0.087207951
2013,2013,12,Algeria,788,Tunisia,489.215641,1649.046544,M,12,788,2013,0.89,2.5,0.059765416,0.087207951
2013,2013,12,Algeria,792,Turkey,2077.240215,2660.820363,M,12,792,2013,3.78,4.03,0.059765416,0.087207951
2013,2013,12,Algeria,795,Turkmenistan,0.002724,NULL,M,12,795,2013,0,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,800,Uganda,3.553135,NULL,M,12,800,2013,0.01,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,804,Ukraine,113.200348,15.112703,M,12,804,2013,0.21,0.02,0.059765416,0.087207951
2013,2013,12,Algeria,807,TFYR of Macedonia,0.98252,NULL,M,12,807,2013,0,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,818,Egypt,487.42912,644.199084,M,12,818,2013,0.89,0.98,0.059765416,0.087207951
2013,2013,12,Algeria,826,United Kingdom,1176.548583,7202.280012,M,12,826,2013,2.14,10.91,0.059765416,0.087207951
2013,2013,12,Algeria,834,United Rep. of Tanzania,3.742143,0.146286,M,12,834,2013,0.01,0,0.059765416,0.087207951
2013,2013,12,Algeria,842,USA,2370.396621,5340.528662,M,12,842,2013,4.32,8.09,0.059765416,0.087207951
2013,2013,12,Algeria,854,Burkina Faso,0.299323,0.181732,M,12,854,2013,0,0,0.059765416,0.087207951
2013,2013,12,Algeria,858,Uruguay,48.795977,1.260662,M,12,858,2013,0.09,0,0.059765416,0.087207951
2013,2013,12,Algeria,860,Uzbekistan,0.007504,NULL,M,12,860,2013,0,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,862,Venezuela,0.415915,23.467927,M,12,862,2013,0,0.04,0.059765416,0.087207951
2013,2013,12,Algeria,882,Samoa,0.016445,NULL,M,12,882,2013,0,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,887,Yemen,0.203812,NULL,M,12,887,2013,0,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,894,Zambia,0.000907,NULL,M,12,894,2013,0,NULL,0.059765416,0.087207951
2013,2013,12,Algeria,899,Areas- nes,1.00E-06,NULL,M,12,899,2013,0,NULL,0.059765416,0.087207951
2013,2012,28,Antigua and Barbuda,0,World,339.511614,29.006273,M,28,0,2012,100,100,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,4,Afghanistan,0.005256,NULL,M,28,4,2012,0,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,8,Albania,0.000249,NULL,M,28,8,2012,0,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,20,Andorra,0.002621,NULL,M,28,20,2012,0,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,32,Argentina,0.399784,NULL,M,28,32,2012,0.12,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,36,Australia,0.794419,0.013382,M,28,36,2012,0.23,0.05,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,40,Austria,0.354899,0.005778,M,28,40,2012,0.1,0.02,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,44,Bahamas,0.115187,0.00028,M,28,44,2012,0.03,0,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,50,Bangladesh,0.038025,NULL,M,28,50,2012,0.01,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,52,Barbados,5.19236,2.750197,M,28,52,2012,1.53,9.48,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,56,Belgium,0.625952,NULL,M,28,56,2012,0.18,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,60,Bermuda,0.004274,NULL,M,28,60,2012,0,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,76,Brazil,6.105938,0.016472,M,28,76,2012,1.8,0.06,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,84,Belize,0.097852,0.0014,M,28,84,2012,0.03,0,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,92,Br. Virgin Isds,0.059005,0.371116,M,28,92,2012,0.02,1.28,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,100,Bulgaria,0.04145,NULL,M,28,100,2012,0.01,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,104,Myanmar,0.00023,NULL,M,28,104,2012,0,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,112,Belarus,0.000104,NULL,M,28,112,2012,0,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,116,Cambodia,0.016222,NULL,M,28,116,2012,0,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,120,Cameroon,0.000167,NULL,M,28,120,2012,0,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,124,Canada,7.657927,0.490854,M,28,124,2012,2.26,1.69,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,136,Cayman Isds,0.00329,NULL,M,28,136,2012,0,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,144,Sri Lanka,0.016856,NULL,M,28,144,2012,0,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,152,Chile,1.698457,NULL,M,28,152,2012,0.5,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,156,China,19.180153,0.092182,M,28,156,2012,5.65,0.32,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,170,Colombia,1.649031,0.009774,M,28,170,2012,0.49,0.03,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,188,Costa Rica,0.548534,NULL,M,28,188,2012,0.16,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,191,Croatia,0.026843,NULL,M,28,191,2012,0.01,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,192,Cuba,0.021765,0.009505,M,28,192,2012,0.01,0.03,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,196,Cyprus,0.093731,NULL,M,28,196,2012,0.03,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,203,Czech Rep.,0.025006,NULL,M,28,203,2012,0.01,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,208,Denmark,0.539932,NULL,M,28,208,2012,0.16,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,212,Dominica,2.608149,0.291089,M,28,212,2012,0.77,1,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,214,Dominican Rep.,4.466797,1.442709,M,28,214,2012,1.32,4.97,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,218,Ecuador,0.121622,NULL,M,28,218,2012,0.04,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,222,El Salvador,0.078662,NULL,M,28,222,2012,0.02,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,233,Estonia,0.133946,NULL,M,28,233,2012,0.04,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,242,Fiji,0.068359,NULL,M,28,242,2012,0.02,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,246,Finland,0.091568,NULL,M,28,246,2012,0.03,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,251,France,4.440788,0.993116,M,28,251,2012,1.31,3.42,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,266,Gabon,0.000326,NULL,M,28,266,2012,0,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,276,Germany,1.794869,0.099071,M,28,276,2012,0.53,0.34,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,288,Ghana,0.016494,NULL,M,28,288,2012,0,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,292,Gibraltar,0.000199,NULL,M,28,292,2012,0,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,296,Kiribati,0.000494,NULL,M,28,296,2012,0,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,300,Greece,0.029863,0.000782,M,28,300,2012,0.01,0,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,308,Grenada,1.427837,0.20539,M,28,308,2012,0.42,0.71,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,316,Guam,3.80E-05,NULL,M,28,316,2012,0,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,320,Guatemala,0.741414,NULL,M,28,320,2012,0.22,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,328,Guyana,3.520763,0.265606,M,28,328,2012,1.04,0.92,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,332,Haiti,0.008689,NULL,M,28,332,2012,0,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,340,Honduras,1.107092,NULL,M,28,340,2012,0.33,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,344,"China, Hong Kong SAR",0.834456,0.03036,M,28,344,2012,0.25,0.1,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,348,Hungary,0.071634,NULL,M,28,348,2012,0.02,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,352,Iceland,0.004574,NULL,M,28,352,2012,0,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,360,Indonesia,0.779401,0.067658,M,28,360,2012,0.23,0.23,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,372,Ireland,0.25092,NULL,M,28,372,2012,0.07,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,376,Israel,0.670002,NULL,M,28,376,2012,0.2,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,381,Italy,2.850837,0.625034,M,28,381,2012,0.84,2.15,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,388,Jamaica,5.745791,0.117585,M,28,388,2012,1.69,0.41,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,392,Japan,8.493269,0.025461,M,28,392,2012,2.5,0.09,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,408,Dem. People's Rep. of Korea,2.952054,0.081487,M,28,408,2012,0.87,0.28,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,410,Rep. of Korea,2.27586,0.068,M,28,410,2012,0.67,0.23,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,418,Lao People's Dem. Rep.,0.002441,NULL,M,28,418,2012,0,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,426,Lesotho,0.000973,NULL,M,28,426,2012,0,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,428,Latvia,0.029518,NULL,M,28,428,2012,0.01,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,442,Luxembourg,0.180211,NULL,M,28,442,2012,0.05,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,458,Malaysia,1.003528,0.054963,M,28,458,2012,0.3,0.19,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,466,Mali,3.40E-05,NULL,M,28,466,2012,0,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,470,Malta,0.105352,NULL,M,28,470,2012,0.03,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,478,Mauritania,0.016923,NULL,M,28,478,2012,0,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,480,Mauritius,0.081411,NULL,M,28,480,2012,0.02,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,484,Mexico,3.66174,NULL,M,28,484,2012,1.08,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,490,Other Asia- nes,0.580104,0.351078,M,28,490,2012,0.17,1.21,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,496,Mongolia,NULL,0.00118,M,28,496,2012,NULL,0,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,500,Montserrat,0.004707,0.544194,M,28,500,2012,0,1.88,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,504,Morocco,0.008638,NULL,M,28,504,2012,0,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,512,Oman,0.000241,NULL,M,28,512,2012,0,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,516,Namibia,6.90E-05,0.030759,M,28,516,2012,0,0.11,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,524,Nepal,0.000346,NULL,M,28,524,2012,0,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,528,Netherlands,3.311347,0.001397,M,28,528,2012,0.98,0,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,531,Curaçao,3.970194,0.63532,M,28,531,2012,1.17,2.19,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,540,New Caledonia,0.001317,NULL,M,28,540,2012,0,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,554,New Zealand,0.38338,0.564032,M,28,554,2012,0.11,1.94,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,558,Nicaragua,0.027818,NULL,M,28,558,2012,0.01,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,562,Niger,0.000542,NULL,M,28,562,2012,0,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,566,Nigeria,0.058211,0.010462,M,28,566,2012,0.02,0.04,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,579,Norway,0.357113,NULL,M,28,579,2012,0.11,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,581,United States Minor Outlying Islands,0.004307,NULL,M,28,581,2012,0,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,586,Pakistan,0.025884,0.031544,M,28,586,2012,0.01,0.11,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,591,Panama,2.149585,0.005858,M,28,591,2012,0.63,0.02,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,604,Peru,0.93748,7.40E-05,M,28,604,2012,0.28,0,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,608,Philippines,0.074142,0.130463,M,28,608,2012,0.02,0.45,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,616,Poland,0.151355,NULL,M,28,616,2012,0.04,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,620,Portugal,0.062164,NULL,M,28,620,2012,0.02,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,642,Romania,0.043132,NULL,M,28,642,2012,0.01,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,643,Russian Federation,0.003027,NULL,M,28,643,2012,0,NULL,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,659,Saint Kitts and Nevis,1.151781,0.953023,M,28,659,2012,0.34,3.29,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,660,Anguilla,0.021294,0.017979,M,28,660,2012,0.01,0.06,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,662,Saint Lucia,0.536597,0.537909,M,28,662,2012,0.16,1.85,0.264922927,0.107506476
2013,2012,28,Antigua and Barbuda,670,Saint Vincent and the Grenadines,5.357415,0.87198,M,28,670,2012,1.58,3.01,0.264922927,0.107506476
